id,name,url,content
14,Bob's Café Queen's Park,http://bobscafe.net/,"[""Bob's CafeMENUBOOKTAKEOUTLOCATIONSEVENTSCONTACTWelcome to Bob’s CaféBob’s Café is an all-day lively bistro serving fabulous seasonal dishes morning, noon and nightServing the best breakfast dishes, steak frites, handmade burgers, healthy salads and a great selection of vegan, vegetarian and gluten-free dishes; all complemented by a hand-picked wine list, craft beers and cocktailsBob’s Café is family friendly and dog friendlyThe all-day-café’s décor of exposed brickwork, hanging plants and macramé, makes it the perfect brunch haven, while also being a cosy space to spend an eveningBob’s Café is your ‘home away from home’ where you can get hearty local classic dishes and sit all day without a care in the worldLittle Bobs DealAny main, dessert and juice for £6.95Weekdays from 12-5pm(excludes bank holidays,\xa0eat in only)View menuBookAbout UsMenuLocationsContactPrivacy PolicyBook your tablehereFind us on Deliveroo, click on the links below:Muswell HillQueen's Park""]"
94,The Castle Cinema,https://thecastlecinema.com/,"[""The Castle Cinema - Independent Crowdfunded Community Cinema Based in East LondonMENUWhat's onBar & foodMembershipPrivate hireBlogVideo on demandMasks & social distancing... find out about our COVID-19 precautions (updated)What's onBar & foodMembershipPrivate hireBlogVideo on demandWhat's onView calendar →Today22 JulFri23 JulSat24 JulSun25 JulMon26 JulTue27 JulWed28 JulSOLD OUT, SORRY!Deerskin16:45sold out(last few seats)SOLD OUT, SORRY!Nowhere Special18:45sold out(last few seats)SOLD OUT, SORRY!CineRealBrazil19:30sold out(last few seats)16mmSOLD OUT, SORRY!Another Round21:00sold out(last few seats)No more shows today...Browse all listings →SOLD OUT, SORRY!In The Heights15:30sold out(last few seats)SOLD OUT, SORRY!Another Round16:00sold out(last few seats)SOLD OUT, SORRY!Summer of Soul18:30sold out(last few seats)SOLD OUT, SORRY!Night of the Kings18:45sold out(last few seats)SOLD OUT, SORRY!Riders of Justice20:45sold out(last few seats)No more shows today...Browse all listings →SOLD OUT, SORRY!In The Heights12:00sold out(last few seats)SOLD OUT, SORRY!Summer of Soul13:15sold out(last few seats)17:45sold out(last few seats)SOLD OUT, SORRY!Another Round15:00sold out(last few seats)21:00sold out(last few seats)SOLD OUT, SORRY!Night of the Kings16:00sold out(last few seats)20:30sold out(last few seats)SOLD OUT, SORRY!Riders of Justice18:15sold out(last few seats)No more shows today...Browse all listings →SOLD OUT, SORRY!CineRealBrazil13:45sold out(last few seats)16mmSOLD OUT, SORRY!In The Heights14:30sold out(last few seats)SOLD OUT, SORRY!Summer of Soul17:15sold out(last few seats)SOLD OUT, SORRY!Night of the Kings17:30sold out(last few seats)SOLD OUT, SORRY!Another Round19:45sold out(last few seats)SOLD OUT, SORRY!Riders of Justice20:00sold out(last few seats)No more shows today...Browse all listings →SOLD OUT, SORRY!In The Heights15:15sold out(last few seats)£5 Monday!SOLD OUT, SORRY!Summer of Soul15:30sold out(last few seats)£5 Monday!20:45sold out(last few seats)£5 Monday!SOLD OUT, SORRY!Another Round18:15sold out(last few seats)£5 Monday!SOLD OUT, SORRY!Night of the Kings18:30sold out(last few seats)£5 Monday!SOLD OUT, SORRY!Riders of Justice21:00sold out(last few seats)£5 Monday!No more shows today...Browse all listings →SOLD OUT, SORRY!In The Heights11:00sold out(last few seats)Parent & Baby15:15sold out(last few seats)SOLD OUT, SORRY!Night of the Kings11:30sold out(last few seats)20:45sold out(last few seats)SOLD OUT, SORRY!Another Round15:30sold out(last few seats)SOLD OUT, SORRY!Riders of Justice18:15sold out(last few seats)SOLD OUT, SORRY!Summer of Soul18:30sold out(last few seats)SOLD OUT, SORRY!Pitchblack PlaybackPitchblack Playback: LUMP 'Animal' premiere21:00sold out(last few seats)No more shows today...Browse all listings →SOLD OUT, SORRY!In The Heights15:15sold out(last few seats)SOLD OUT, SORRY!Summer of Soul16:00sold out(last few seats)SOLD OUT, SORRY!Limbo18:30sold out(last few seats)SOLD OUT, SORRY!Night of the Kings18:45sold out(last few seats)SOLD OUT, SORRY!Riders of Justice20:45sold out(last few seats)SOLD OUT, SORRY!Pitchblack PlaybackPitchblack Playback: Khruangbin 'Mordechai'21:00sold out(last few seats)No more shows today...Browse all listings →Coming soonSign up for our newsletter to stay up to date with our latest events and screenings.Sign upCOVID FAQsWe've introduced a range of measures to make sure you have a happy and healthy visit:Find out moreMembershipMembers get brilliant benefits and take a key role in shaping the future of The Castle Cinema.\n            And with tickets included, it's basically free!Find out morePrivate HireHire the cinema, the bar or both!We'd love to help you host a memorable event with us...Find out moreNewsletter signupSign upThe Castle CinemaFirst floor, 64-66 Brooksby's WalkHackney, London E9 6DAMaphello@thecastlecinema.comHours10am til late, every day (except Christmas Day!)Top menuWhat's onBar & foodMembershipPrivate hireBlogVideo on demandCinema infoAbout usContact usFind usBooking infoTicket pricesGet involvedListingsAll listings (A-Z)CalendarLiveEventsArt galleryShare the loveGiftsSupport usAdvertisingCuratorsKickstarter thanks!FAQsPrivacy policyTerms & conditionsAccess© 2016 The Castle Cinema"", 'Masks & Social Distancing... COVID Precautions (Updated) · The Castle Cinema BlogThe Castle Cinema BlogTicketsMasks & Social Distancing... COVID Precautions (Updated)The Castle CinemaThe Castle Cinema16 July 2021•1 min readCastle COVID-19 precautionsWe know how much everyone loves a COVID-19 update…The Government guidelines are changing on Monday 19 July. Although we would LOVE to go back to normal, we feel that the time is not right for the cinema to relax any of our precautions. We are a small team, and in order to keep the cinema open,  operating and safe, we will be continuing with the steps below.What we’re doing:Auditorium and bar seating will remain socially distanced.Our queuing system will remain in place.Sanitiser stations will continue to be available.Additional cleaning routines will remain in place.What we’re asking of you:Masks should still be worn in the bar and screens unless you’re eating, drinking or exempt.When enjoying a drink in the bar, please remain seated wherever possible.Additionally we are due to have a brand new top-of-the range air conditioning system installed within the next couple of weeks.It’s going to be amazing!We really appreciate the support that everyone has shown us by respecting these precautions since we re-opened. We will continue to monitor the situation, and will only begin to reduce them once we feel that it is safe to do so.Spotlight: SweatPink is the new green There is sweat, there is blood and there are tears. The latest movie of Magnus von Horn is more organic than it seems and behind the pink aesthetic there is emotional and physical violence which is always barely visible. These phenomena of invisibilisation are just markers of our time.\nSweat captures, in a very clever way, how social media exacerbates the failings of our capitalist and sexist society.CharlineCharline30 June 2021•2 min readIntroducing relaxed autism-friendly screeningsWe’re very excited to announce the introduction of relaxed autism-friendly screenings.\nThese offer a chance to see films in a relaxed environment, starting with In The Heights on Sunday 8th Aug @ 11am! Tickets available here.\nThese screenings are open to everyone to attend, but are especially for those with autism or others with sensory needs, as well as their friends, family and carers.\nWhat’s different about these screenings:\n The sound is a little lower than usual (we also have ear defenders available)DeeDee22 July 2021•1 min readThe Castle Cinema Blog© 2021Latest PostsFacebookTwitter']"
33,Inspire Beauty,http://www.inspirebeautyuk.com/,"['Hair cuts, colours & beauty services, Catford salon LewishamSkip to content0208 6902234info@inspirebeautyuk.comCOVID SECURE≡XHomeInfoOur SalonAbout UsBrands & ProductsCancellation PolicyRecruitmentSalon ReviewsGift CardsShopBlogNewslettersContact UsBook OnlineAESTHETICSBEAUTYHAIRTANNINGTANNINGYou can now enjoy safe tanning with our top-of-the-range lay-down and stand-up sunbeds.\xa0 Achieve the perfect all-over tan with our stylish Ultrasun Q14 which has a unique cooling feature to keep your body temperature just right. The Ultrasun i8 is the world’s best-selling stand-up tanning booth which gives you space and comfort for freedom of movement.Ultrasun Tanning Q14Ultrasun Tanning i8AESTHETICSLook your very best with the latest high quality, tried and tested aesthetic services at our beauty salon in Catford. We offer a full range of non-surgical facelifts, facials, microdermabrasion, massage, wraps, dermaplaning, LED facials and more.DermaplanningMicroneedlingSkin PeelsLED FacialsCACIMicrodermabrasionFacialsLipofirmBEAUTYYou can find the latest beauty and weight loss services at our boutique beauty salon in Catford. Choose from a full range of nail, tanning & beauty salon treatments including HD Brows, eyelash extensions, laser hair reduction, body wraps, microdermabrasion, facials, massage, and much more.When it comes to your nails, we really are the experts with CND Shellac Master Painters among our team. We offer the full range of Shellac colours, as well as Bio Sculpture Gel nails, IBX Nail Treatments, manicures, pedicures and nail enhancements. Whether you want a traditional mani-pedi or something truly unique, we can give you the nails you’ve always dreamed of.Lash ExtensionsLash LiftMicrobladingHD BrowsBrow LaminationWaxingMassageNailsHAIREvery woman’s hair should be an asset, expressing her own style and beauty. Our experts know all about hair, and how to make yours work for you. Long or short, simple or fantastic, contemporary or classic, we can give you the hair you deserve.We have some of the best hairdressers in the field, specialising in hair straightening and extensions, as well as other services. We cater for all hair types; European, Afro-Caribbean and Asian.Cut & StylesAfro HairHair ColourBalayageKeratin SmoothingSilk PressHair ExtensionsWedding HairNEW TREATMENTSB12 InjectionsFat Dissolving InjectionsVajacialCONTACT US34-35 Winslade Way,Catford,London,SE6 4JUInspire Hair & Beauty0208 6902234info@inspirebeautyuk.comOpening HoursMondayClosedTuesdayBy Appointment OnlyWednesday10:00am7:00pmThursday10:00am8:00pmFriday10:00am7:00pmSaturday9:30am6:00pmSundayClosed© 2021 Inspire Hair & BeautyXReport an issue.Sometimes website display issues can be fixed with a hard refresh. If this does not resolve the problem, please complete a bug report below.HARD REFRESH NOWSubmit reportBy submitting this form a screenshot will be taken of this website as YOU currently see it which include sensitive information. You also agree to diagnostic information being taken including but not limited to: Browser type (Chrome/Firefox, IE etc), Operating System and IP Addresss. We may attempt to contact you in order to help resolve the issue you are reporting to us.Thank you! Our technical team will look at this issue shortly.We use cookies to ensure that we give you the best experience on our website. If you continue to use this site we will assume that you are happy with it.OKPrivacy Policy']"
89,49 Cafe,https://www.ritual.co/order/49-cafe-marchmont-st-kings-cross/10d6,"['49 Cafe (Marchmont St) - Order Now49 Cafe (Marchmont St)Breakfast • ItalianOpens at 7:00 AM on FridayMore InfoRestaurant is ClosedOpens at 7:00 AM on FridayPickupMost PopularBreakfast RollsAll PastaWrapsSaladSandwich (Ciabatta Bread)CoffeeSoft Drinks and WaterMost PopularBreakfast RollsAll PastaWrapsSaladSandwich (Ciabatta Bread)CoffeeSoft Drinks and WaterMost PopularBanana, Honey and Cinnamon Porridge£3.50Breakfast RollsBaguette£4.00Sliced Bread£3.50Crusty Roll£3.00Ciabatta£4.00Bagel£4.00All PastaArrabbiataPasta in garlic and chilli spicy tomato sauce with cherry tomatoes.£7.40Arrabbiata con PolloTry our favourite, just add extra chicken to our arrabbiata sauce, tastes great!£7.95CarbonaraItalian pasta dish from Rome based on eggs, cream, cheese, bacon and black pepper.£7.95BologneseReally tasty dish with rich beef mince and tomato sauce.£7.95Gorgonzola e FunghiSpinach and mushrooms in a creamy gorgonzola sauce.£7.95Chicken, Bacon and Broccoli PastaPasta tossed with chicken, bacon, broccoli, garlic and chilli in a light tomato sauce.£7.95Al PestoSpiral pasta in basil pesto sauce with sundried tomatoes, broccoli topped with parmesan cheese.£7.95Bacon E Broccoli PastaBroccoli e bacon, garlic, chilli in creamy sauce.£7.95Amatriciana PastaTomato sauce, garlic onion, bacon.£7.95WrapsChicken Escalope WrapMake your own wrap, choose topping, and sauce.£4.80Grilled Chicken Wrap£4.80Cheese WrapVeggie.£4.00SaladChicken Gourmet SaladMixed salad leaves, tomato, cucumber, onion, sweetcorn, carrot topped with mozzarella, avocado and cold grilled chicken.£7.50Pollo Escalope SaladMixed salad leaves, tomato, cucumber, onion, sweetcorn, carrot topped with mozzarella, avocado and cold chicken escalope.£7.50Halloumi SaladMixed salad leaves, avocado, olives, hummus, tomatoes, sweetcorn, grilled halloumi cheese, toasted bread.£7.50Mix SaladLettuce, tomato, cucumber, carrot, sweetcorn, onions.£4.00Sandwich (Ciabatta Bread)Ciabatta PolloLettuce, tomato, green pesto, chicken escalope, add cheese if you like for FOCH and cheese.£6.00Chicken Special SandwichGrilled chicken, bacon, avocado, lettuce, mayo, cheddar.£6.00Swiss SandwichSpinach, tomato, mushrooms, ham, emental.£6.00Parma SandwichRocket, parma ham, mozzarella, sundried tomatoes.£6.00Panino MilanoItalian salami , smoked smoked cheese, rocket, tomatoes.£6.00Salmon BagelMascarpone cheese, smoked salmon, lemon juice.£6.00Tricolore SandwichSpinach, sundried tomatoes, avocado, mozzarella.£6.00Vegetariano SandwichMarinated zucchini and aubergine, hummus, scamorza cheese and spinach.£6.00CoffeeLatte£2.40Flat White£2.40Cappuccino£2.40Double Espresso£2.00Mocha£2.70Americano£2.20Hot Chocolate£2.50Soft Drinks and WaterSan Pellegrino Orange£1.50San Pellegrino Lemon£1.50Diet Coke£1.50Coke£1.50Coke Zero£1.50Still Water£1.50Sparkling Water£1.50Your Pickup OrderPickup at49 Marchmont StreetOrder NowYour cart is empty.Add items to get startedContactless PickupThe health and safety of our customers is our top priority. We offer contactless pickup for all orders.']"
32,Allpress Espresso Bar London,https://uk.allpressespresso.com/find/redchurch-espresso-bar?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,"[""Redchurch Espresso Bar | Allpress EspressoAllpress logoSHOPFindCommunityCoffee supplyWholesale SupplyOffice CoffeeUnited KingdomNew ZealandAustraliaUnited KingdomSingaporeJapan-EnglishJapan-æ\x97¥æ\x9c¬èª\x9eAccountSHOPFindCommunityCoffee supplyWholesale SupplyOffice CoffeeAccountcustomerexperience@allpress.co.uk+44 20 7749 1780You're inUnited KingdomNew ZealandAustraliaUnited KingdomSingaporeJapan-EnglishJapan-æ\x97¥æ\x9c¬èª\x9eBack to search resultsShoreditch, LondonRedchurch Espresso BarIndoor SeatingOutdoor SeatingPet FriendlyTake AwayWheelchair AccessibleVegetarian optionsVegan OptionsLunchBreakfastRetail CoffeeGluten Free OptionsCyclist FriendlyCompostable Drop Point58 Redchurch St, ShoreditchLondon E2 7DPUnited Kingdom+4420774917808am â\x80\x94 4pmMonday â\x80\x94 Friday9am â\x80\x94 4pmSaturday â\x80\x94 Sunday@allpressespresso@allpressespresso@allpressdalstonhttp://www.allpressespresso.comRedchurch St will always feel like our home in London.We opened our first Roastery here in 2010 and found a wonderfully eclectic community in the heart of Shoreditch. Thankfully, they welcomed us with open arms and the rest is history.When our lease came up in 2015, we took the chance to relocate our roastery to Dalston â\x80\x93 bigger space and all that. But we couldnâ\x80\x99t quite say goodbye to Redchurch St though, and moved down to the corner of Club Row and started serving Redchurch blend out of our busy little Espresso Bar.Most of the shops in our nook of Shoreditch specialise in one single product: beard care, chocolate, perfume, handmade pastaâ\x80¦ you name it. Our speciality is coffee; both to drink immediately, and to take home and brew in the comfort of your undies. Many of our locals have come to rely on us to supply you with your regular homebrew stash, and daily fix.We partner with many amazing independent cafes â\x80\x93 here are some more suggestions for you.ShopNew Zealand StoreAustralia StoreUnited Kingdom StoreSingapore StoreJapan StoreAccount loginAboutOur StoryCareersFind AllpressOffice AccountsWholesale CoffeeInformationcustomerexperience@allpress.co.uk+44 20 7749 1780Terms of ServicePrivacy PolicyShippingRefund PolicyNewsletterStay updated on all the latest Allpress products, events & community news.Sign Up!You're inUnited KingdomChange regionTerms of servicePrivacy PolicyÂ© Allpress Espresso Ltd 2021Cookie PolicyCookies go really well with coffee. We use cookies to ensure that we give you the best experience on our website. If you continue we assume that you consent to receive all cookies. Read ourterms and conditions.Ok""]"
82,Coffee in the Wood,http://www.coffeeinthewood.co.uk/,['Tumblr']
100,The Italians,http://www.theitalians.co.uk/,"['The Italians Wine Food | A Community of Italian Fine Food EnthusiastsABOUTMENUSTHE ITALIANSPRODUCERSTHE ITALIANSE-SHOPCATERINGDELIVEROOSelect Pagewelcome to our community of italian fine foods enthusiasts7welcome to our community of italian fine foods enthusiasts7We are a small community of people passionate about healthy Italian food, as well as quality wines. This is the independent store we run in Chiswick, welcome.ADDRESSES454-456 Chiswick High Road,London W4 5TT27b Devonshire St, Marylebone,London W1G 6PWOPENING HOURSMonday – Tuesday 8:00 am – 8:00 pmWednesday – Sunday 8:00 am – 9:00 pmMonday – Saturday 12:00 pm – 10:00 pmSunday 11:00 am – 9:00 pmCONTACTChiswick – +44 (0) 208 061 9440Marylebone – +44 (0) 207 486 6066manager@theitalians.co.ukFollowFollowtheitalians_chiswickThe Prosciutto di Parma DOP or Parma Ham dates bacThe importance of time\nThe story of Parmigiano-RegYes, we are coming back! The 12th of April is alwaPressenda is a spectacular vineyard overlooking thPrimabio Italian bio farm, take care of nature. EvProvolone buratti 🧀 Stretched-curd cheese withLoad More...Follow UsMEMBERSHIP© 2019 The Italians Wine Food | Designed by ANNA C MEDIA']"
79,South Ealing Dental Practice,http://www.dentistsouthealing.com/,"['Dentist EalingHomeAbout Us▼Practice PoliciesPractice TourReviewsCovid-19 UpdateTreatments▼General Dentistry▼BridgesCrownDental SedationFillingsExtractionsHygieneRoot CanalCosmetic Dentistry▼Teeth WhiteningInvisalignFacial AestheticsSmile MakeoverCrown in a DayTeeth Grinding Treatment-TMJDental Implants▼All on Four ImplantsCBCT ScanFull Mouth ReconstructionImplant BridgeImplant Retained DenturesSingle Tooth ImplantTeeth in a DayInvisalignEmergency DentistFees▼FeesFacial Aesthetics FeesTeamContact UsSkip to contentBook Online0208 914 822681 South Ealing Road London, W5 4QRHomeAbout UsPractice PoliciesPractice TourReviewsCovid-19 UpdateTreatmentsGeneral DentistryBridgesCrownDental SedationFillingsExtractionsHygieneRoot CanalCosmetic DentistryTeeth WhiteningInvisalignFacial AestheticsSmile MakeoverCrown in a DayTeeth Grinding Treatment-TMJDental ImplantsAll on Four ImplantsCBCT ScanFull Mouth ReconstructionImplant BridgeImplant Retained DenturesSingle Tooth ImplantTeeth in a DayInvisalignEmergency DentistFeesFeesFacial Aesthetics FeesTeamContact UsMenuHomeAbout UsPractice PoliciesPractice TourReviewsCovid-19 UpdateTreatmentsGeneral DentistryBridgesCrownDental SedationFillingsExtractionsHygieneRoot CanalCosmetic DentistryTeeth WhiteningInvisalignFacial AestheticsSmile MakeoverCrown in a DayTeeth Grinding Treatment-TMJDental ImplantsAll on Four ImplantsCBCT ScanFull Mouth ReconstructionImplant BridgeImplant Retained DenturesSingle Tooth ImplantTeeth in a DayInvisalignEmergency DentistFeesFeesFacial Aesthetics FeesTeamContact UsHomeAbout UsPractice PoliciesPractice TourReviewsCovid-19 UpdateTreatmentsGeneral DentistryFillingsBridgesCrownsRoot CanalExtractionsDental HygieneSedationCosmetic DentistryTeeth WhiteningInvisalignFacial AestheticsSmile MakeoversCrown in a DayTeeth Grinding Treatment-TMJDental ImplantsAll on Four ImplantsFull Mouth ReconstructionImplant Retained DenturesImplant BridgeSingle Tooth ImplantTeeth in a DayInvisalignEmergency DentistFeesFeesFacial Aesthetics FeesTeamContact UsXWelcome toDentist In EalingCosmetic and General DentistryState Of The Art Dental PracticeInvisalignIn EalingTeeth Straightening with InvisalignDental ImplantsIn EalingReplace missing teeth with Dental ImplantsPreviousNextBook your next appointment online using our live booking system.Book online!Dental ImplantsSmile MakeoverEmergency DentistInvisalignDental ImplantsSmile MakeoverEmergency DentistInvisalignPrivate Dentist in EalingMaintaining oral health is of paramount importance throughout one’s life. A smile is an accurate reflection of your personality and general well-being, meaning that oral health cannot be taken for granted. We are often referred by our patients as the best dental clinic in London, we want you to be proud of your radiant smile. In addition to being a considerable confidence booster, healthy teeth and gums allow you to create the most favorable impression on others. The only step you need take on the road to the perfect smile is to see our highly qualified dentist at South Ealing Dental Practice.Vision and TreatmentLocated right in the heart of London, South Ealing Dental Practice is all about convenience, professionalism, and offers the most caring dentistry. Our team comprises of experienced dentists and staff offering services in multiple languages, including Farsi, Gujarati, Arabic, Polish, Hindi and Sinhalese. With an individual approach to every patient, we will explain the current health condition of your teeth and establish the best way forward. You can be sure that you won’t find a more affordable dentist in London than South Ealing Dental Practice!We consult with our patients, involve and support them in making informed choices about treatment. We listen and respect their feedback and take their personal experience with us seriously.Email UsYour MessageYes, I would like to receive communications from the dental practice about products and services that might be of interest to me.Send*If at any time you would like to withdraw consent for receiving marketing communications from us, you can do so by emailing or calling the practice or telling us in person at the practice.Vision and TreatmentSee what our patients are saying about the practice.Reputation ReviewsWhy Choose UsCheck out few reasons to choose our practice.This is the heading95% success rate of implants30+ years of Dental Experience90% patients would recommend usFind Us on MAPWe are walking distance from underground station (Piccadilly Line).In Association WithWe use best materials for our treatments.We offer Dental Implants, Dental Braces, Teeth Whitening and Smile Makeover.Call our friendly team on  02089148226 to book your appointment.Book online!CONTACT USSouth Ealing Dental Practice81 South Ealing Road,London W5 4QR0208 914 8226Email UsLast Updated: June 7, 2021Dental Website&Dental MarketingbyTDMCFIND US ON FACEBOOKFacebook-fOPENING HOURSMonday8:00 am - 9:00 pmTuesday8:00 am - 9:00 pmWednesday8:00 am - 9:00 pmThursday8:00 am - 9:00 pmFriday8:00 am - 9:00 pmSaturday8:00 am - 9:00 pmSunday8:00 am - 9:00 pm*Lunch 2:00 pm to 3:00 pmDENTIST IN EALINGAt South Ealing Dental Practice, we offer Private and Cosmetic dentistry in Ealing. If you are looking for Dental Implants, Invisalign, Smile Makeovers, Teeth Whitening or Emergency Dental treatments in Ealing, then speak to our friendly team who will be able to help.Copyright | All Rights Reserved |FacebookInstagram×Whatsapp Us']"
21,The Camberwell Arms,http://www.thecamberwellarms.co.uk/,"[""The Camberwell Arms | London | Independent Pub & RestaurantThe Camberwell Arms restaurant is reopening from 23rd JulyClick here to make a reservationThe Camberwell ArmsAboutCollection & DeliveryVouchersMenuReservationsDelivery & CollectionPrivate HireCateringChristmasNYECareersThe Camberwell ArmsAboutCollection & DeliveryVouchersMenuReservationsDelivery & CollectionPrivate HireCateringChristmasNYECareersAboutCollection & DeliveryVouchersMenuReservationsDelivery & CollectionPrivate HireCateringChristmasNYECareersBook OnlineTable reservations are for diners only. Drinkers are welcome in the bar area but these spaces are not bookable.If you would like to book with us please search for a table on your preferred date and time. If there is no availability online please give us a call on0207 358 4364and we may be able to find you a table.In light of the covid-19 pandemic we have made some operational changes to keep our guests and our staff safe. For more informationplease click here65 Camberwell Church St, London\xa0SE5 8TRE:[email\xa0protected]T: 0207 358 4364Opening Hours:Monday: ClosedTuesday - Saturday: 12pm - 11pmSunday: 12pm - 7pmKitchen Service Times:Lunch Tuesday - Saturday: 12pm - 2pmLunch Sunday: 12pm - 5pmDinner Tuesday - Saturday: 6pm - 10pmSubscribe for latest, news, events & updatesLeave this field empty if you're human:65 Camberwell Church St, London SE5 8TR|[email\xa0protected]|0207 358 4364The Camberwell ArmsCopyright © 2017 The Camberwell Arms.Designed byGrey Fox Web DesignSoftIce Tea3Ice Coffee3Fresh Lemonade3Strawberry Lemonade3DrinksLillet Blanc5Lillet Rosé5White Port & Tonic6Negroni7Pimm’s Cup7Aperol Spritz7.5Rossini7.5SnacksOlives3Nuts3Crisps1.5Bar MenuBread and butter3Bread and tomatoes4Green beans, tarragon and almonds5Radishes & anchoiade4Egg Mayonnaise, gem lettuce and spring onion4Camberwell Arms smoked salmon, rye crispbread, horseradish & pickled cucumber7Prawns & aioli8Ice CreamRaspberry sorbet3Fresh mint and chocolate chip ice cream3WhiteLa Betes Rousses, 2015, FranceIGP Comte TolosanLanguedoc, 2015, FranceCotes de Gascogne, 2015, FranceRedLes Bete Rouses, 2015, FranceBarbera del Monferrato, 2013, ItalyCantinaTouraine, LoireGamayRoseLa Betes Rousses, 2015, FranceIGP Comte TolosanSparklingProsecco DOC, Cantina Bernardi, ItalyChampagneBillecart-Salmon, Brut Réserve35/58×""]"
2,Dulce Coffee London,http://www.dulcecoffeeandkitchen.com/,"[""Dulce Cafe London - HomeHomeMenuAbout Us86 Whitechapel High Street, London E1 7QX+44 20 7375 1636HomeMenuAbout UsWelcome toDulce Coffee & KitchenFamily owned coffee shop with a passion for good coffee and quality foodLocated in Aldgate East,Dulce Coffee and Kitchenaims to create a vibrant experience to enjoy amazing coffee and delicious foodDiscoverOur StoryUltimate coffee and brunch experience like no otherDulce Coffee and Kitchen is an independent family coffee shop based in the heart of Aldgate East. Our philosophy is to serve only the finest cuisine and coffee by ensuring we source the best ingredients from the local community and creating a vibrant environment for everyone to enjoy.At Dulce, our specialty lies in our love for good cuisine and an amazing variety of dishes by ensuring we source only the best ingredients from the local community. We’re also passionate about good quality coffee and aim to give you the perfect blend every day. Our cafe in Aldgate East has the vibrant atmosphere you need to enjoy the finest cup of coffee and good food. The best in the area for a warm and welcoming brunch, a quick coffee run, and a lot more!DelightfulExperienceDulce's Breakfast SpecialsFrench Toasts£9.55Brioche Soaked in Two Eggs Grilled to Perfection Served with Mixed Seasonal Fruits, Homemade Clotted Cream and Canadian Maple Syrup or NutellaFrench All The Way£14.35French Toast, Two Free Range Eggs (Fried, Scramble or Poached), Turkey Rashes, Sausages Served with Mix Fruits, Clotted Cream and Maple SyrupORFrench Toast, Scrambled Eggs, Avocado, Beans and Turkey Rashes Served with Mix Fruits, Clotted Cream and Maple SyrupAmerican Pancakes£9.55Layers of Pancakes Served with Mix Seasonal Fruits, Homemade Clotted Cream and Canadian Maple Syrup or NutellaTex-Mex Style£14.35Pancakes, Scrambled Eggs, Avocado, Beans and Turkey Rashes, Served with Mix Fruits, Clotted Cream and Maple SyrupBrooklyn Style£14.35Pancakes, Two Free Range Eggs (Fried, Scramble, or Poached), Turkey Rashes, Sausages Served with Mix Fruits, Clotted Cream, and Maple SyrupDulce's Signature Croque Monsieur£5.95Spinach and Mushrooms, orHam and Cheese, orTomatoes and Red OnionsServed on Rustic Bloomer Oven Baked to Perfection with White Cheese Sauce with Baby Leaves Mixed SaladSalmon Omelette£10.75Free Range Eggs, Salmon, Soft Cheese and Dill Served with Baby Leaves Mixed Salad and Toasted Rustic BloomerOmelettes£9.55All In (Ham, Cheese, Mushrooms, Spinach, Tomatoes and Onions) Served with Toast and Baby Leaves Mixed SaladShakshuka£8.95Mix Green and Red Peppers with Tomatoes, Onion, Garlic, Paprika, Cayenne Pepper Cooked Traditional Style Topped with Fried Egg and Toast on the SideAuthenticDeliciousBreakfast & BrunchFull Breakfast£8.95Scrambled, Fried or Poached Free Range Eggs, Sausages, Turkey Rashes, Mushrooms, Grilled Tomatoes, Hash Browns, Baked Beans and ToastVegan Breakfast£8.95Avocado, Sauteed Baby Spinach, Vegan Sausages, Grilled Tomatoes, Mushrooms, Hash Browns and Toast, Served with Baby Leaves Mixed SaladFree Range Eggs£7.75Scrambled, Fried or Poached Free Range Eggs, Grilled Tomatoes, Mushrooms and Toast, Served with Baby Leaves Mixed SaladCity Breakfast£9.55Scrambled, Fried or Poached Free Range Eggs, Smoked Salmon, Soft Cheese and Toast, Served with Baby Leaves Mixed SaladCafeCoffee (Double Shots)Espresso (Single)£2.20Espresso (Double)£2.40Americano£2.80Cappuccino£2.80Flat White£2.60Cortado£2.60Mocha (White)£3.25Mocha (Dark)£3.25Iced Coffee£2.95Iced Caramel Latte£3.45TeaGreen Tea£2.25Fresh Mint Tea£2.25Chamomile Tea£2.25White Tea£2.25Black Tea£2.25Earl Grey Tea£2.25OurCafeLooking forward to seeing you at our cafe!A neighborhood kitchen and cafe that is driven by passion for authentic cuisine, creativity, and genuine experiences. We are passionate about showcasing the finest flavours in a vibrant environment. Come by to our cafe in Aldgate East to grab a quick bite and drink or a nice brunch get-together with your family and friends!More About UsIndependent family coffee shop in the heart of Aldgate East, specializing in its love for good coffee and an amazing variety of dishes by sourcing the best and authentic ingredients.HoursMonday-Saturday:07:00am – 06:00pmSunday:07:00am – 05:00pmFollow Us On Social MediaInstagramYelpTripAdvisorContact Info86 Whitechapel High StreetLondon, E1 7QXEngland+44 20 7375 1636dulcecafe86@yahoo.comdulcecoffeeandkitchen.com© Copyright 2020 -  Dulce Coffee and Kitchen ||Crafted by Emaad Paracha""]"
